text,label
i was a bit unsure about ordering these because some reviews mentioned they were small but i decided to give them a try at the price point and if they were too small my daughter could use them im so glad i ordered as they fit perfectly the seam down the middle helps prevent the mask from puffing up when talking or breathing wish id ordered them sooner,ai
for when you really need to blow your schnozz,human
ideal for when you really need to clear your nose,ai
i wasnt expecting a whole lot from these clippers given the price point ten bucks as of this review i was really surprised at how well these work the blades cut as well as models costing far more a nice clean cut without any pulling or abrasion the length dial works very well it has a nice smooth action with a solid positive click stop for each length it comes with two guides so you have two sets of adjustability lengthswhere the costcutting is seen is with the case and attachment build quality its all plastic and doesnt have much of a solid heft to it i very much doubt this would survive a fall of a few feet onto a hard floor im not willing to test that out so i may be wrong about that but the very plasticy nature of the clippers dont make me at all confident in their ability to shrug off damage the guide combs are also rather thin but since they connect to the body with an internal peg versus having to pull them off the blade itself the thinner build quality is fine with regard to durabilityit charges with a usb c cable included which is a nice change from having to keep and use a transformer specifically for the clipper  the motor has a muted buzz that is reasonably quiet and not annoying theres only one control which is a sliding onoff it clicks firmly into place and stays put in usewhile these are lightweight in terms of build quality it punches well above its weight class when it comes to performance five stars,human
i didnt expect much from these clippers at the price about ten bucks when i bought them but i was pleasantly surprised by their performance they cut just as well as higherpriced models offering a clean cut without pulling the adjustable length dial works smoothly with firm clicks for each length it includes two guides giving you extra adjustability the only downside is the plastic case and attachments which feel flimsy and might not withstand drops but for the price the performance is excellent im impressed,ai
perfect for my kitchen keeps those odors away,human
perfect for my kitchen effectively keeping odors at bay,ai
this is my 4th reorder,human
this is my fourth reorder,ai
omg   amazing this is the best purchase ever  works 100,human
wow this is incredible100 effective best purchase ever,ai
i feel i got what i paid for at 762 i was not expecting anything too terribly great but i put it on and after less than 6 hours of wearing noticed the elastic has already stretched and is gone i was hoping to get at least a weeks use out of each bandage but doubt i will get that,human
for the price of 762 i didnt expect anything exceptional but after wearing it for less than 6 hours the elastic stretched out and no longer worked i hoped to get at least a week of use from each bandage but i doubt ill get that,ai
i love the chance to try different items thanks,human
i love the opportunity to try different items thanks for offering that,ai
it is pricey compared to other older eating sprays but thats because it is what youd expect for that higher price i really appreciate that quality,human
its pricier than other older cooking sprays but the quality justifies the higher price i truly appreciate the premium quality,ai
it is not a good mask  it is not waterproof  it is very thin material  not recommended to buyers,human
this is not a good mask its not waterproof and is made from very thin material not recommended for buyers,ai
as someone with sensory issues and needing motivation to clean anyway these gloves worked well pacific ppes 2pack of household gloves are unlined and a bit thin and this pair was sized large they ran very large particularly for my medium handsthey were perfect for bathroom cleaning they are quite long and came above my hoodie sleeves enough to protect them but also so that i didnt have to worry about pushing my sleeves up my gripe about most gloves is they arent long enough so fluids get into them anyway didnt happen at all with these gloves they were protective from cleaning chemicals and waterthey are quite thin so i wonder how long before one tears likewise not knowing much about this material i wonder if they will  become brittle over time particularly from chemical contactin all they are great gloves and worth every dime,human
as someone with sensory issues who struggles to stay motivated to clean these gloves were great the unlined thin pair fits perfectly for bathroom cleaning theyre long enough to protect my sleeves without worrying about them rolling up while they feel thin they provide good protection from chemicals and water im concerned they might tear quickly but so far theyre durable and worth the investment,ai
bitter bitter bitter i still drank it in different ways hot cold in different rooms lol  i did not receive a relaxed feeling i do not foresee me purchasing this product again,human
its very bitter i tried drinking it in different wayshot cold in various roomsbut it didnt give me the relaxed feeling i hoped for i dont plan to buy it again,ai
work great on muscle cramps and sore muscles,human
excellent for relieving muscle cramps and sore muscles,ai
it is a very good concept that could work for adults that work at a desk with their water bottle next to them but even though they need to be vigilant as the device only blinks once  and if they miss it and do not drink the device eventually shut down i think it should be refined at least with repeated blinking when the first blink is missed  or perhaps it should be a warning bip sound instead of the first blink followed by repeated blinking after a while if the is missedthis does not  work for children,human
its a great concept for adults with desk jobs who have a water bottle nearby however the device only blinks once to remind you to drink and if you miss it it shuts down it would be better if it blinked repeatedly or emitted a warning sound to prompt you to drink this feature doesnt work well for children,ai
thank you for the speedy delivery and most importantly a product that i can use i will for sure be ordering more of these in the future and through you guys,human
thanks for the quick delivery and most importantly for a product i can use i will definitely be ordering more from you in the future,ai
this perfect my eyeglasses my earrings pills and loose chains,human
perfect for storing my eyeglasses earrings pills and loose chains,ai
it tasted good but was quite expensive,human
it tasted good but it was quite expensive,ai
best thing ive bought in a very long time,human
this is the best thing ive bought in a long time,ai
heat humidity a blazing sun and salty air create an environment where a great pair of sunglasses are mandatory when enjoying the great outdoors  unfortunately most sunglass holders are made of cloth and therefore absorb moisture and turn into wet noodles  they also start to smell and the color fades  i bought my first set of cablz when i saw them on a fishing guide and realized how perfect they were for this environment  now all of my family uses them couldnt be happier,human
heat humidity blazing sun and salty air make highquality sunglasses essential for outdoor activities most sunglass holders are made of cloth absorb moisture and lose their form over time i discovered cablz through a fishing guide and was impressed by how perfect they are for this environment now my entire family uses them and were all happy with them,ai
works as intended but may have a tendency to shift after closing causing the case to close at an angle,human
works as expected but may shift after closing causing the case to close at an angle,ai
this is not a durable item the stone is very light and left me surprised how quickly it dissolvesdo yourself a favor and listen to the reviews here i ignored them and now im stuck with a product thats marginal at bestthe maker really needs to reformulate or look for another material that offers consumers a more durable experience,human
this product lacks durability the stone is light and dissolves quickly dont ignore the reviewsthis product is marginal at best the maker needs to improve it or find more durable materials for a better experience,ai
they are nice looking and do not look like 34old lady socks34  i am in my 40s and had sclerotherapy done and wanted support after i got done wearing the ones the dr had me use but i didnt want ugly socks or socks that made my feet get too hot with my tennis shoes  they stay up and make my legs feel better when i wear them,human
these socks are stylish and dont look like old lady socks im in my 40s and had sclerotherapy done and i needed support after wearing the doctors prescribed socks these stay up and make my legs feel better when worn with my sneakers,ai
i chose the sweet over the savory based upon the vegetables i like more but i didnt care for the taste of this  it changed the flavor of any food i added it to so its still sitting on my counter over a month later,human
i chose the sweet flavor over the savory because i prefer the vegetables it contains but i didnt enjoy the taste it altered the flavor of any food i added it to so its been sitting unused on my counter for over a month now,ai
the value for the money is very good though the freshness not as intense as i would like maybe because marjoram is not as strong as oregano ive had some good experience with this company and will purchase from them again,human
the value is great though the freshness could be more intense this might be because marjoram isnt as strong as oregano ive had good experiences with this company and will continue to purchase from them,ai
and it really needed a squeeze bottle so that you can cleanse your bits and pieces off this works wonderfully when i am all done i can dry everything or let everything air dry for the next use if you have hemorrhoids this will help you alot,human
this product is perfect for personal hygiene especially if you have hemorrhoids its very effective in helping with cleanliness and can be easily dried for future use,ai
this stuff cleans and lubricates keeps your shaver like new,human
this product cleans and lubricates keeping your shaver in top condition,ai
i mainly wanted this for pcos hormonal acne i started taking progesterone and metformin in early march and they both had my face looking like i was a teenager again it was extremely embarrassing for me since im 40 years old after about a month of taking these my skin started to improve a lot i am still breaking out here and there but its only like once or twice a week if that compared to every single daythe flavor is this supplement is tolerable it has a slight tartness at first and then a bite at the end from the pepper it can burn your throat a little but ive gotten used to it so it doesnt bother me,human
i started using this supplement for pcosrelated hormonal acne after taking it for a month my skin has improved significantly with fewer breakouts the flavor has a slight tartness followed by a peppery bite which can burn your throat a little but ive gotten used to it,ai
ive used one box for a gift so far i think i need to superglue to fabric onto the box as i arrive to the pary with the box i notice part of the box coming apart,human
i used one box as a gift but part of the box came apart during transport i think i need to superglue the fabric onto the box for it to hold up,ai
the thing does not work and looked like it had been opened before we revived it  what a joke this product seems to be,human
this product didnt work and appeared to have been previously opened it seems like a poor product overall,ai
have a 35 lb dog that loves chewing  he struggled with the large chewing part and so settled on the foot pads and chewed them off leaving the rest  seemed a bit difficult for him to get a good chomp on  otherwise he was very interested in trying to tear the thing apart,human
i have a 35 lb dog who loves chewing he had trouble with the large chewing part but managed to chew off the foot pads leaving the rest behind he was still interested in tearing it apart but it was a bit hard for him to get a good bite,ai
nitropics  is a quality brand compounding interesting ingredient supplements nitropics supplements attract topnotch user reviews  maybe the best in the supplement market if nitropics makes it its worth a tryhigh expectations so far so good it will be better than i expected,human
nitropics is a highquality brand that makes excellent supplements their products consistently attract topnotch reviews which is why i decided to try them im happy with the results so far and im confident theyll exceed my expectations,ai
works well for a bargain price thing is its less gooey than the name brand but as the title says it does the job i needed it to do i use quite a bit of the stuff for medical reasons and am happy i can go to amazon for the connection,human
this works well at a bargain price its less gooey than the name brand but it still does the job i needed it to do i use it frequently for medical purposes and am happy to find it here,ai
i liked the extra suction cup hook and rubber scrubber that came with the box you get a charcoal green tea and normal sponge ive used the charcoal one so far and you dont have to worry about the color robbing off or leaving lumps of charcoal on your face the charcoal has no smell or feeling i would go as far as to say the added charcoal is cosmetic the sponges are very soft and slightly slippery like  how bleach feels and it cleans the face i cant say this is a musthave product but it is a good product for people who dont have anything to wash their face with but water the sponge will help exfoliate the skin without any exfoliates so its natural and safe for all kinds of skin you can use it with or without soap i dont see any noticeable difference with using the sponge vs using the washcloth but it is a much gentler substitute for washcloths if you are in the market for something gentler for your skin,human
i appreciated the extra suction cup hook and rubber scrubber that came with the set the sponges are soft slipresistant and clean your face without leaving any residue though not a musthave its a great alternative to a washcloth for those with sensitive skin its gentle and safe for all skin types,ai
i started using clear tract powder about 6 months ago i have a 20 year history of bladder infections and the antibiotics werent cutting it anymore i havent had one since using clear tract works best on gramnegative bacteria such as ecoli if you have grampositive bacteria which i also had oil of oregano works like a charm on those types of bladder infections i developed a staph grampositive bladder infection months ago and it was resistant to antibiotics the only thing that cured it was oil of oregano ill never take antibiotics again unless its a lifeordeath situationbetween clear tract oil of oregano krill oil supplements and probiotics in addition to really improving my diet i havent had an infection since actually i havent been sick at all since either my daughter currently has the flu with vomiting and diarrhea but i feel great try clear tractit really works,human
after using clear tract powder for six months i havent had a bladder infection which has been a longstanding issue it works well on gramnegative bacteria like e coli for grampositive bacteria i recommend using oil of oregano between clear tract oil of oregano and other supplements ive felt great and havent had any infections since,ai
this dr mercola organic white grapefruit essential oil has a nice fresh aroma it will be great for making blends to go in my diffusers i have a pink grapefruit essential oil already and was hoping this one would be a little different but they smell pretty much the same though it smells good on its own there are many blends using grapefruit that smell so good and i look forward to trying lots of themit does seem to have a lighter scent than im used to so i would not trust using it in any skin or lip recipes for diffusing and candle making i would definitely recommend it,human
dr mercola organic white grapefruit essential oil has a fresh aroma i initially hoped it would smell different from my pink grapefruit oil but the scent is quite similar it works well in diffusers and candle making though the scent is lighter than i expected i wouldnt use it in skin or lip recipes but recommend it for diffusing,ai
traumeel is the best homeopathic cream made anywhere  it speeds up healing of all my bruises surgical dressings etc  i use it to excellent effect  helping with healing after surgeries and injuries,human
traumeel is the best homeopathic cream ive used it speeds up the healing of bruises surgical wounds and more it has been especially effective after surgeries and injuries,ai
overall it works as described however we quickly found that it is noisy when plugged in the remote section of the cord makes a high pitch noise along with a deep clanging noise,human
while the product works as intended we quickly discovered it produces noise when plugged in the remote section of the cord emits a highpitched sound combined with a low clanging noise,ai
love this stuff it takes a really good stir once you first open it up but is so tasty and love the added protein,human
this product is fantastic it requires a good stir when first opened but it tastes great and the added protein is a bonus,ai
love this lemon juice will use it forever,human
this lemon juice is a favorite of mine and i plan to use it indefinitely,ai
if i could give it a negative star i would  i ignored the negative reviews because i wanted to believe i would like it some people do  it is sweetened with maltitol which spikes my blood sugar maltitol syrup has a glycemic index of 52 which approaches that of table sugar at 60  i prefer erythritol or stevia  the listing on the website did not show the ingredients it just stated 34no added sugar34  i should have been cautious when ingredients were not listed  even worse they have a 34no return34 policy,human
i would rate this lower if possible despite ignoring negative reviews hoping to like it i was disappointed its sweetened with maltitol which causes a spike in my blood sugar unlike erythritol or stevia the products listing didnt include ingredients just no added sugar which i should have taken as a warning to make matters worse the return policy is nonexistent,ai
taste is great i mix it with ultima replenisher electroyte drink for when i play golf and sweat alot  keeps up my engery,human
the taste is amazing i mix it with ultima replenisher electrolyte drink for my golf sessions and it helps keep my energy levels up during intense physical activity,ai
wow no first of all first time i tried to use it i slid off my chair and hit the ground later when i kept trying to find a way to use it it left deep deep gouge marks in my skin def a waste and painful bizarrely painful,human
i would not recommend this product on my first attempt i slipped off my chair and fell further attempts caused painful gouges on my skin its a painful frustrating experience,ai
great for wedding favors we used these to put together smore wedding favors and they turned out very well,human
these made excellent wedding favors we used them to create smore wedding favors and they turned out perfectly,ai
more delicious than a lip gloss warming and tingly you may find interesting uses for this edible massage oil you can use it as a massage oil although it is slightly more sticky and sweet it warms slightly on the skin but mostly when tasted surprise the one you love with a chocolate kiss by using this as a lip gloss the oil looks like a cherry gloss vanilla syrup and comes in a corked glass bottle youd imagine finding on the beach when empty you can refill with regular massage oils i can almost guarantee if you try this flavor you will want to try the rest i thought the flavor was rather sweet minty and deliciousthe rebecca review,human
the edible massage oil offers a surprising experience with its warming and tingly sensation it has an interesting taste and can be used as a lip gloss or massage oil the cherrygloss look in a corked glass bottle makes it a charming addition id suggest trying other flavors too theyre equally delightful,ai
i am giving this three stars only because i love the colors and the variety of them i really needed the piece on the back of the heel because the shoes fit me a tad big but unfortanely i followed the steps on how to apply the cushion and it didnt last at all it came right off and keep rolling under my heel very umcomfortable they were working just fine when i tried it on and left it but when it was time to wear it for longer period it did not work as i expected i tried the beige cushion that goes behind the heel with a nude heel you couldnt see the cushion which was good,human
while i like the variety and the colors the cushion didnt work as expected i applied it according to the instructions but it didnt stick well and kept rolling under my heel it was uncomfortable during longer use,ai
smooth  right size,human
the size is perfect and it feels smooth fitting just right,ai
perfect size great to travel with works well,human
ideal size for travel and works very well,ai
this roll on smells like menthol and goes on icy cold i get a cooling soothing sensation for about 1520 mins then nada its nice to use after a workout or long day so its been great for me but you will need to constantly reapply for lingering aches,human
this rollon provides a menthol scent with an icy cool sensation that lasts around 1520 minutes providing relief after workouts or a long day but requires frequent reapplication for sustained relief,ai
i love this toothbrush it comes with replacement heads so this will last a while before needing to buy more replacement heads amazing price last a long time so many different modes its easy to get the perfect brush with no issues,human
this toothbrush is fantastic it includes replacement heads so it will last a while great price and excellent performance with a variety of modes,ai
i love many of life extensions products and i take two fairly regularly i need to be cost conscious  its possible that i dont need nitrovasc but i noticed nothing over the month or so that i was taking this,human
ive used several of life extensions products and this one seemed effective though i didnt notice a significant difference over the course of a month,ai
as advertised good product good vendor,human
the product performs as advertised and the vendor provided good service,ai
great mask no filter thoughbut still great mask,human
this mask works well though it lacks a filter still it offers decent protection,ai
was looking for something different for cleaning toliet easy to use good value for the money,human
a good product for toilet cleaning easy to use and provides solid value,ai
do not buy this do not buy this do not buy this the product does not work very well it is overhyped the battery lasts but a few minutes when they say that it lasts almost an hour it is a piece of junk add hardly worth what theyre asking i would highly consider using something else cuz this is certainly not something you want to spend your money on nor is it even that pleasurable,human
do not purchase this the product is overrated and does not work well the battery life is much shorter than claimed its overpriced and certainly not worth the investment,ai
ive bought a ton of different cotton since i started vaping from overpriced mavaton and egyptian cotton cool whic american grown cotton fire bolt cotton bacon and more this cotton here beats them all its super absorbent and high quality ive never been more happy with a cotton before not to mention you get 13 feet of it in this package ive already rewicked 5 different builds and gave my buddy a big chunk of it to try and it doesnt look like ive even touched this package yet you cant go wrong buying this,human
ive tried many cotton options for vaping and this one is by far the best its highly absorbent and durable offering 13 feet of cotton more than enough for several rewicks im thoroughly impressed,ai
9 of mine were christmas rollsand 4 of those rolls were duplicates,human
i received several christmas rolls but unfortunately some of them were duplicates,ai
honestly i dont know what my autistic son would do without these,human
im unsure what my autistic son would do without thesehe relies on them,ai
this is so cute travel sized yet it gets the job done it comes with its own insulated pouch and a gift box great gift idea,human
this compact travelsized product does its job well and even comes with an insulated pouch and gift box making it a great gift idea,ai
dont think i actually need this  wanted it but i notice i hardly use it quality is great though,human
i didnt find this item necessary even though i wanted it the quality is good though,ai
helps these dry  funky eyes  pricey but worth it for me,human
its effective for soothing dry irritated eyes though its a bit pricey for my budget,ai
too thick and large,human
the product feels too thick and large for my needs,ai
the arm stand is definitely not sturdy and should not be relied on,human
the arm stand lacks sturdiness and shouldnt be relied on for stable support,ai
this machine gave fast reading not sure if the accuracy for the most part though very compact and easy to carry,human
this device gives quick readings though im unsure about the overall accuracy its compact and easy to carry around,ai
johnson  johnson always deliver quality while knock off breads dont the swab never falls off the stick like they do with other brands every time i dont buy jj im disappointed every time i do im satisfied,human
johnson  johnson consistently delivers highquality products unlike generic brands their swabs always stay attached to the stick which isnt always the case with others,ai
sadly my trusted electronic tooth brush finally gave up so it was time to replace it so i decided this one would work and it works just as well as my old one did it has the same settings with 30 second intervals for the different areas reminding me with a buzz that it is time to move to the next areait charges with usbc which is great so no more extra cables when i travel now i can consolidate and use the same cables for phone and tooth brush which is amazing i feel that it cleanse my teeth quite well and have no complaints the charge lasts significantly longer than it did on my old brush amazing how much further tech got since i bought the old one,human
my trusted electronic toothbrush finally gave out so i replaced it with this model its just as effective as my previous one with convenient usbc charging im pleased with its longlasting charge,ai
there was no curve to this eyelash curler and didnt grip eyelashes would not recommend,human
the eyelash curler didnt grip my lashes and lacked the curve needed for a good curl i wouldnt recommend this product,ai
didnt even cut the hair very poor quality,human
the product didnt work as intendedit didnt cut the hair very poor quality,ai
this ointment really helped to relieve my headachemuscle pain quickly i mixed it with bay rum alcoholado this is my 3rd order because it works for me,human
this ointment helped relieve my headache and muscle pain quickly ive ordered it three times because it works well for me,ai
terrific quality just as described and promptly delivered,human
great product quality exactly as described and delivered promptly,ai
i decided to give this product a try alongside my order of aeroshot energy and based on the reviews from this product i was actually pretty excited to get the mintyfreshbreath spray combined with the energy boost i even bought twoepic fail yes this product will give you a minty blast of breath spray that will temporarily last however the energy level that i received after even overusingoverspraying resulted in no more energy than i would have expected i felt nothing but fresh tasting breath and clearedup airwaysi would definitely say save your money and pass on this primer peppermint energy breath spray stick with altoidsnote see my review on aeroshot energy for a product that actually works,human
i tried this in combination with aeroshot energy based on reviews and was excited unfortunately while it offers fresh breath it didnt provide any noticeable energy boost save your money and consider other options stick with altoids for breath freshness,ai
this product is sweetened but not flavored so it just tastes like faintly salty from the electrolytes sugar water but not watermelon grape orange mixed fruit etc i doubt dogs would mind the sweetness added to their food and cats do not taste sweet well if at all i have been using this to great effect with my picky eater elderly cat who has inflammatory bowel disease ibd with chronic diarrhea i just add some of this to whatever hes having i firmly believe feeding him raw meatboneorgan has kept him alive since his brother died of the same condition before i discovered raw feeding i also add ground psyllium husk to help solidify his poop anyway i highly recommend for rehydrating sick or chronically dehydrated pets,human
this product is sweetened but it doesnt have any distinct flavor just a faint salty taste ive been using it to help rehydrate my elderly cat with ibd and its effective for that purpose,ai
great stones for the price these arent as big or smooth as others i have but for the price i cant complain i was surprised that these didnt come with a list of what stones are included since it sounds like they arent the same with each order i know what most of them are but i have no idea what the others are,human
these stones are a great deal for the price they are not as large or smooth as others ive bought but for the cost they are acceptable however i was disappointed there was no list of the included stones,ai
these tablets seem to work very well i have an older washer and sometimes it gets a musty smell after so many uses it was easy to use these you just dropped the fizzy tablets in and let the washer agitate then you stop the washer and let the tablets do their thing for a couple hours then you turn it on rinse and youre done my washer smells a lot better and looked a lot cleaner after using them,human
these tablets work great i have an older washer that tends to get a musty smell i used these tablets and after following the instructions the washer was much cleaner and fresher,ai
they didnt stay suck on shoes  lasted about 5 min,human
these shoe cushions didnt stay attached and came off after just a few minutes of wear very disappointing,ai
i have been working on lowering my bp for over a yr  did not want to take scripts for it  been following natural remedies and a friend suggested this as the amish use it  finally today my bp broke  into the 120s  129 over 79 to be exact  usually ran in the 190s over 90sso i am thrilled  will be re ordering this,human
after a year of trying to manage my blood pressure naturally i finally saw a significant improvement dropping into the 120s im very happy with this product and will be reordering,ai
this is an easy switch to make both for the planet and for your wallet i have had a set of dryer balls a different brand for 3 years and they are still going strong these dont feel like they are wrapped quite as tightly as my old set but i fully expect them to last over a year they dont leave any fuzz behind on my clothes and they dont have any weird chemicals this is a very affordable option to substitute for dryer sheets,human
these dryer balls are an affordable ecofriendly alternative to dryer sheets they dont leave any fuzz on my clothes and are expected to last well over a year,ai
really like these glucose tablets they taste good and they increase my sugar pretty fast,human
these glucose tablets taste good and provide a quick sugar boost,ai
the bags hold scraps of food well but they are a bit thin they are also smaller than i expected i cant fit them around the top edge of the trash bin that pulls out from one of my kitchen cupboards however i really like the biodegradable factor and i am figuring out ways to use them anyway,human
these bags are small and thinner than i expected theyre not suitable for all trash bins but i appreciate that they are biodegradable and will continue to use them in other ways,ai
good value for price,human
good value for the price,ai
perfect for traveling or for home,human
these are ideal for both travel and home use,ai
i installed it in my kitchen and when i leave a pile of dishes overnight the difference in odor is night and day,human
after installing it in my kitchen the difference in odor when leaving dishes overnight is remarkable,ai
i love this scent perfumey and potent i barely use any of these in the wash and they do the trick the scent is strong so you dont need much it dont really know what to compare the smell to other than it smells like a feminine perfume floral but with a bright citrus note too on clothing its very mild but if you are washing a picky males laundry you might want to try something more herbal my husband doesnt care one way or the other so this is fine for usi know fabric softenersscent boostersadded stuff are not that great for fabrics but i like my laundry to smell clean i respond to scent and i have found that i enjoy doing laundry much more if i have nicely scented things to usei was using purex crystals but the packaging is deceptive its only about 34 of the way full i also have to use more in order to get the benefit of the scent the downy packaging is a bit better and i do the tiniest sprinkle one bottle lasts a long timethey open easily i guess so people can try the scent before purchasing and people can steal right from the bottle i have found halfempty bottles on the shelf before a friend of mine works in a department store and she says people will dump the entire contents into a ziploc bag and walk out with it so be sure to check your bottles when you make a purchase its easy to just grab a bottle thinking its full and get home to find that some is missing especially if youre a distracted mom and are in a hurry to get home before your child has an instore meltdowni now make my own laundry detergent and i use these in one of my batches i make a softeneradded stuff free batch too for towels and i am very happy with it only one step and no measuring when its time to wash the recipe i use is from a blog called aprons n pearls and the post is called homemade laundry soap if you want to google it i found it on pinterest it uses washing soda borax fels naptha and other ingredients plus these you only need a couplefew tablespoons per laundry load so one batch lasts a looong time it takes about 2030 mins to make iti purchased this through prime pantry and it was 699 with a 200 coupon which is still a little bit more than what id pay in my grocery store but i needed a new bottle before i would have a chance to run to the store i paid extra for the delivery but in store this is much less expensive especially if you can find a coupon,human
the scent of this product is strong but pleasant i only need to use a small amount for it to work and the fragrance is subtle on clothing its great for anyone who enjoys a fresh scent in their laundry,ai
color is nice and pattern is esthetic but the paper stock is thinner than other brands and feels a little cheap you get what you pay for at least in this case,human
the color is nice and the pattern is aesthetically pleasing but the paper feels thin compared to other brands you get what you pay for in this case,ai
these stainless steel roller balls leak bad it literally drips from the ball horrible,human
these stainless steel roller balls leak badly and liquid drips from them a poorquality product,ai
these are very good smelling and lasted longer than expected the colors are very bright and each tablet is individual wrapped in plastic they do list the ingredients and are not all natural but they never claim to be check the ingredient list before purchasing if you have any skin sensitivities they come in a nice box that is a great gift,human
these smell fantastic and lasted longer than expected the bright colors and individually wrapped tablets make them a nice gift though they contain nonnatural ingredients make sure to check the list if you have skin sensitivities,ai
i am very happy with the product and the seller services  i have used this vitac serum mixed with my clinique moisturizer for several years  it is great to see it available on amazon with quick shipping thank you,human
very pleased with both the product and the sellers service ive used this vitac serum with my clinique moisturizer for years and its great to find it on amazon with fast shipping,ai
i was afraid this would be difficult to work with but its flavorless and dissolves well  it doesnt come with its own scoop which is a big downfall in my book  i have to commandeer scoops from my protein powder containers  im not sure that ive actually seen a difference in my skin since beginning to use it though  the container is fairly small for the higher price tag on it,human
initially i was concerned this product might be difficult to use but its flavorless and dissolves easily the absence of a scoop is a downside for me as i have to use scoops from my protein powder containers however i havent noticed any significant changes in my skin yet the container is small considering the price,ai
id never even heard of white noise machines before i became a parent and now im practically a white noise hoarder i have one in each of my kids rooms a portable one for travel and one that gets left at grandmas house in case i forget mine plus a couple extras you know in case one breaks its bad i have a problem but theyre just so stinkin soothing and they cover every squeak of the floor in my 100 year old house so i can sneak into my sleeping kids rooms without waking them up of all the white noise machines ive had this one has the least annoying bonus sounds of all of them i usually just use the various white noise settings but on this one the nature sounds and music are actually really nice im impressed i wish there was a way to have it rotate through all the songs instead of play twinkle twinkle little star 500 times in a row but other than that theres really nothing about this that i dont like the light is soft and you can select the color of light you prefer or have it fade through the whole rainbow a rechargeable battery would really knock this out of the park so i could have the option to use it without being plugged in but its not something i really need i guess i would definitely recommend this to any new parent,human
before becoming a parent i had never heard of white noise machines now i own severalone for each of my kids rooms a portable one for travel and one that stays at grandmas house i even have a few extras just in case white noise is so calming and it helps cover all the noises in my old house allowing me to quietly enter my kids rooms among the many white noise machines ive tried this one has the least annoying extra sounds i mostly use the white noise settings but the nature sounds and music are surprisingly pleasant i wish it could cycle through all the songs as it repeats twinkle twinkle little star a bit too often the light is soft and you can choose your preferred color or let it cycle through the rainbow a rechargeable battery would be a nice addition but its not essential i highly recommend it for new parents,ai
my wife liked them ok,human
my wife found them satisfactory,ai
after the birth of my two year old i am finding that my upper back is hurting more and more my physical therapist suggested i get a posture corrector to straighten and relieve pain this one is a great choice unlike other ones i have that didnt help this one has a wide strip of stretchy fabric between the shoulder blades that fits more comfortable but still helps to align my back in place and ease pain this one can be fastened in the front for easier ability to put on and take off its really comfortable and soft great value,human
after the birth of my twoyearold ive been experiencing more upper back pain my physical therapist recommended a posture corrector and this one is a great choice unlike others ive tried it has a wide stretchy fabric strip between the shoulder blades thats comfortable while still helping align my back and ease the pain its easy to put on and take off and its very soft a great value overall,ai
i am beyond upset with this order there are four sets of metatarsal pads in this box but three of the pairs are for the right foot only see photo and one pair has a left and right pad see photo in itthese are difficult to insert into a shoe because the back is very sticky this means the first placement has to be final i was able to insert one pair into my shoes and they offer some comfort i would have rated this four or five stars if they shipped actual pairs and not pairs for people who have two right feetthis is another product going in the garbage because they are not usable as is,human
i am extremely disappointed with this order the box contains four sets of metatarsal pads but three of them are for the right foot only while one set has both left and right pads the sticky backing makes them difficult to reposition and once placed they cant be adjusted i was able to use one pair and they provide some comfort but i would have rated this higher if the pads were actually usable as pairs unfortunately this product is now unusable for me,ai
this purchase was just fine,human
this purchase was perfectly fine,ai
i like it usually i throw half a banana ice and some ovaltine with it just depending on how hungry i am i do two scoops which i think comes to less than 2 dollars a meal use it for breakfast and sometimes dinner toopro tip save the scoop from the previous purchase because sometimes the measuring scoop gets buried at the bottom from shipping,human
i like it i usually mix it with half a banana ice and some ovaltine depending on my hunger two scoops cost less than 2 per meal i use it for breakfast and sometimes dinner too pro tip save the scoop from your previous purchase as it can sometimes get buried at the bottom due to shipping,ai
good for removal of the oldest blackheads on soft skin does not work well on thicker skin,human
it works well for removing old blackheads on softer skin but not so effective on thicker skin,ai
mistakenly i gave this item a 3 starit doesnt deserve 1 starno matter what guard i put on the blade it doesnt give an even cut you can actually see the uneveness of the blade it only served its purpose during an emergency with the pandemic virus we are all under because my girl was getting matted however a groomer told me when he saw it  its the worse razor to use on pets  redirecting me to different ones,human
i mistakenly gave this a 3star rating initially but it definitely doesnt deserve just one star despite using various guards on the blade it doesnt provide an even cuttheres noticeable unevenness it worked in a pinch during the pandemic but a groomer informed me that its one of the worst razors for pets i would suggest exploring other options,ai
best socks ever warm loose no slip i dont wear anything else love these,human
best socks ever they are warm loose and nonslip i dont wear anything else absolutely love them,ai
this is now part of my gift stock what a nice way to dress up a book or small gift lovely  easy,human
this is now a staple in my gift stock its such a nice way to wrap a book or small gift lovely and simple to use,ai
wowthis is great stuff  if youve ever used a product like armor all wipes youll recognize the type of material being used  its nice seeing the bare micro fiber in a convenient package for so cheap,human
this is fantastic if youve ever used armor all wipes youll recognize the material its great to have the microfiber cloth in such a convenient package for an affordable price,ai
