text,label
Does not work for cleaning,human
"Although natural and very pretty, some had holes in the middle, not a big deal as it still keeps the glass of the table.  The clear rubber sticky feet you put on the bottom so it doesn't scratch the table are small and great size.  Unfortunately there weren't nearly enough for me to use so I had to go to the store and find my own (but couldn't find ones of the same size).",human
"Update on review.  Seller is being difficult on return of an item that doesn't fit.They do fit, although they do tend to need pulled up somewhat frequently.  They do provide good support, but they are a bit of a challenge to put on.",human
They do exactly what you want. They beat alot of the wrinkles out in the dryer.,human
They hurt your feet,human
Arrived in great condition and on time.  We used this to make tissue paper flowers as decorations for my mother's 80th birthday and everyone loved them.  Great and inexpensive way to totally decorate a home and matchuse any color you need.,human
"I would rate 5***** except who can really verify absorbency?  The pepper extract is necessary for the curc to be absorbed usefully in the body.  Curc it's self has so many benefits that the list goes on & on.  We take it for the help with inflamation, joint support,, and general body well being.  Actually have been taking for over a year and believe whole heartedly in it.  Please do some research and find the benefits that can really help you!",human
Not for babies... whoever thought that babies will wait until moms finish doing their nails doesn’t have kids... I tried with mine when he was awake and when he was sleeping first nail good but I couldn’t do second one it take too long before finish the first on,human
"I like that this product is low sugar, vegan and has protein. I'll update once I try it to report on the taste!",human
"The instructions refer to a spray bottle that seems to be made for this product.  Says to fill water to the line....well, there is no spray bottle included with this product.  First step was to scrounge around to find an appropriate size sprayer, then mix the product.First we cleaned the counter tops in the kitchen, did a descent job, it removed the obvious and kiddie fingerprints quite well.  In the bathroom we could see a great job on the chrome faucets, shower head etc.  Just wish this stuff was ready to go out of the box.",human
Don't stay on for long,human
"Very inexpensive for what you get. Seems well constructed and high quality for the price, and the ribbon to hang it is quite sturdy.",human
Very easy to use. Not bad for the price at all. Will definitely buy again if needed.,human
great safety item for elderly person or single people... alarm is very loud and would scare anyone away,human
Was given as a gift. The humidor gauge does not appear to measure humidity levels accurately.,human
I set it on my desk on top of a notebook and when I came back it had leeched an oily substance onto the paper.  Gross.,human
"My hubby uses this in the shower, and it makes him and our whole bathroom smell yummy. Has a masculine, cologne-like scent. I wouldn't recommend for ladies, but I love it for my man.",human
"These worked great...at first; unfortunately, only for a few weeks.",human
Perfect for my little girls birthday party!!! Super cute! Good deal!,human
Love these,human
Used it for halloween dress up as Axel Rose. It shed a little but the price was great so I didn't care.,human
"Love these glasses.  The UV coating filters out blue light from the monitor, and the sun, so no more migraines while using my desktop monitor.",human
Causes ingrown hairs and when you remove blonde hair it will cause black hair growth... yikes,human
"I just received these glasses on July 30, 2020 & they fell apart today -- which is only August 21, 2020.  Can you please replace them ?",human
look good!,human
I bought as a gift for my wife and she love it.,human
Really helped my back,human
I was worried it would fit our large cans but they fit great.,human
"not as strong as other brands, but OK",human
"Great little tool for feet, hands and a good back rub.Wasn't sure they would be soft enough for a foot rub but oh yes they are great.the teal color balls are softer than the black so start with them.This is so good on your feet, just set it on the floor and put your foot on the ball,roll it around in circles or back and forth. Feels so good.Thanks for this deal. Also shipping was good as usual.",human
"I really wanted to love this product for international long haul flights. Unfortunately, the foot hammock doesn’t actually separate your feet and put didn’t do much in the way of elevating them either. I ended up just putting my feet up on the bag under my seat",human
So the white one worked for 4 days and never turned back on after that. Charged the toothbrush and it still won’t work. The black one is working okay. I would not buy again unfortunately.,human
There's no clear directions on the proper way to use it,human
"The advertisement states that this filter will last 10,000 litres2,500 gallons. YOU'VE GOT TO BE KIDDING! This is a big as a lie as &#34;Macs don't get viruses&#34;.  I've gone through 4 of these, and with only 1 person showering, it will not last for more than a month!",human
"My old camper and fiberglass siding, what can I say, I have tried many waxes over the years to fight oxidation and restore the shine, but none have worked until I tried this wax.  I could spin some verbiage for you to read, but a picture shows what words can not describe.  You can see what is waxed and what is not.  I have to say that I was impressed!",human
The balls at the ends a a little small but work perfectly,human
"The part was what I wanted, but it came in a paper envelope with NO protective padding.  I was fortunate it was in one piece.",human
"These were given to me. They fit my size 6 feet perfectly. Probably best for narrow feet, as the person who gave them to me has wider, swollen ankles and could not wear them.",human
"This works Amazing! Use a light spray though, I was a little too liberal and over sprayed. Tiny bottle but I can see it will last a good long time. No smearing of smudging and yes NO FOGGING! Finally found a anti fog spray that actually works.",human
Buen producto,human
Way smaller then I thought it would be,human
There is really no point in this product. It does not clean your teeth so it just feels like you didn’t brush your teeth at all.,human
"The 2 masks came permiated with oil.Please replace them? Thanx,",human
Not bad for the price except that the flip up head hinge broke off after a few months.,human
Loved the lion key chain favors we bought for my mother's 90th bday...she's a LEO all the way!!  Thanks for delivering perfectly!!,human
I bleed out of these things every time... Woke up in a pool of blood this morning... Not pleased. They were suppose to be the heavy flow ones...,human
I use this so I can be out in my yard and garden and not get my boot dirty,human
Our pup has lasted a year (& still working). :)Ours didn't come with the soap...we bought it separately. The On Guard soap is excellent though! :DI will buy it again. :),human
These are so beautiful and fun! I love the available designs! No noted taste and they burnt evenly. Really great packaging!,human
"Do use this till you are very sure of what your doing.... this could severely damage your partner.That being said, NOTHING is sexier than this, OH and a warning (semi serious) make sure the floor under her is not slippery when wet....  .... because it will get wet.I don't suggest you secure this to anything external to her mass, meaning make sure that this thing doesn't end up hooking her like a fish.....  .... but yet, this thing brings instant submission without any real pain.",human
"Got these for my brother in-law for Christmas. Hope they mess up his game! Just kidding, he likes them, I drew his name in our Elfster family gift exchange. He had a bunch of other golf related items on his list and I got them all on Amazon with just a few clicks!",human
Taste good,human
The shampoo is very good. The lid is a bit shaky as I'm sure other reviews probably state but the shampoo is very good. It gets right into your scalp and works so well on all that annoying dandruff. My scalp is very dry and upset with pretty much any type of weather all year round. Currently it's mad at the sun and the end of summer weather. I used this and after three uses if felt and looked quite a bit better. I still have dandruff but it's an ongoing battle and this shampoo is really helping in the fight!I would recommend giving this a shot if you are having some issues. It does help. The lid is not the best made and it can leak a little but it's still worth it. Just be careful with the lid.,human
They suck,human
"For the price point, this is an excellent cuticle nipper. The edge is shard and precise. Comparable in quality to a $20 nipper.",human
This messager works really well.  It has a lot of torque and doesn't slow down when  trying to get those deep aches. It's super easy to use with 1button that controls the functions. it has 9 setting to cover any range of power that I need .  It relieves my back pain.  I would definitely recommend this to anyone.,human
"I'm giving this product three stars, primarily due to the fact it is a knee scooter. And the pad where you put your knee is not very much padding at all in fact it's a willful attempted being a good pad and the covering that covers that is even worse. With very little use my wife having had foot surgery, the pad felt inadequate to begin and degrades very rapidly, and the fake leather whatever the covering is on it is made of is like starting to crack and maybe as durable as a wet paper towel maybe.That's the bad stuff now the good stuff is in terms of mobility and functionality this thing offers quick release adjustment on the handlebars which is far far superior to most of the other brands which you have to take the pin all the way out unscrew it all the way take it all the way out adjust the handlebars and then you have to store it somewhere not very Mobile in my opinion so this one's light years ahead of all of those.  Overall I have to say compared to what else is on the market this thing is a pretty good value for the money but it still leaves a lot to be desired. Having said that it is the one that we finally purchased. Similar to how we vote in the United States, sadly we had to choose between the better piece of garbage.",human
I do not like the taste at all they have very little orange taste and a lot of playdoh ish kinda cardboard weird taste,human
The batteries are perfect.,human
"As an adult who lives with SPD, I have issues with smells. So while these bags were awesome and rarely ripped, their smell was just too much for me. I'll stick to unscented!",human
"I like that there is 2 of them. I like it, but it keeps stopping.",human
Very efficient!,human
"I have been collecting Sinatra ornaments for over six years. I have about 9 of them and only one was a great disappointment.  It played the song once and stopped working.  Broke my heart, because when I tried to return it and get it replaced, it had doubled in price.  I received this one in record time. The sound quality is good and the song is great. I love it.",human
Love it,human
Would not stay in place,human
"Worked perfectly. used it with my polor care unit, no problem",human
SURE HELPS ME .  I HAVE DAMAGE FROM A FLUOROQUINOLONE ANTIBIOTIC,human
These are just like buying those expensive glasses from big chains.,human
"I bought this without ever feeling the knife. It was smaller than expected but I was hoping it would be smaller,and it was. It has good steel, its very attractive in my opinion, great fit and finish, i love the low ride clip and the cocobolo wood handle. pricey though! Not for everyone at this size.",human
Great product! I even bought 3 more as gifts for my girl friends.,human
Napkins were great. Plates are suuuuper flimsy and it’s hard to fit even small items on the plate without trying to bend.,human
"I use this at the computer & while using my iPad & phone. I was kinda skeptical, but after a week my eyes hurt about 50%  less, my only one gripe is that the frames are very thin,",human
"Ive taken it for over a month and i feel the difference. I feel sharper, more energy, and even lost a couple of lbs. So far so good.",human
Product did not work! Do not waste your money!,human
"I was suffering for over a year with ciliary spasm. After dialating my eyes for so long per my ophthalmologist instructions and seeing no improvement, I decided to research other treatment options on my own. I came across an animal study where ciliary spasm was improved with perilla. I was so desperate I was willing to try anything. Holy Moly it worked! My eyesight went to 2020 after about two weeks. Eventually, I stopped taking it and my eyesight deteriorated again, as soon as I started taking it again, boom, back to 2020. I’m so grateful to be able to see again!",human
good ointment,human
Doesnt not work too long it takes like 7 seconds and its gone,human
Great glasses.... light weight and stylish!,human
nice products thank you very much for your business,human
"He's a big guy. This is a tiny pipe. Its quite comical to watch him use it, which is probably why he doesn't anymore.",human
"Este producto tiene alta calidad, rendimiento y cumple con lo que ofrece",human
"1. I expected the middle space between phone and keyboard to be reinforced so the phone screen is held at least partially upright when you are using the keyboard -- otherwise the phone is hanging downward whilst you are typing (doesn't help when you're supposed to see what you type as you type it.2. The keyboard's Bluetooth functionality took forever to come up despite my pressing the two Bluetooth buttons simultaneously as directed in the instructions.3. The phone case is already coming off from the leather jacket (the adhesive appears to be of an inferior make)... And I just got it in the mail yesterday...This product shipped from China, so I imagine there is no way to return it and get a refund... I will not be purchasing from this Company again.",human
"Re:  Pill Organizer - Medium - 7 Day - 6Pack-McK.I was shocked at the tiny size of these pill organizers.  If you want to add a vitamin, fish oil, or 2day glucosamine, forget it. I take only two ""necessary"" pills, but need the space for the over-the-counter stuff.  I generally make up a 90-day supply and wanted some additional organizers, but these won't work.  I put them at the bottom of my miscellaneous storage and perhaps I'll find another use for them.  Definitely would not recommend unless you have some very small pills. 5519",human
"I was abroad on business and with mere hours to go before my departing flight  I succumbed to temptation and purchased several pairs of a designer shoe, utterly gorgeous which had caught my eye several days previously.  I did not even have the time to try them on. Even the clerk's doubtful glances at my American size 8B feet failed to deter me. When I got home I had a formal event to attend and one of the shoes--as I thought it would--matched perfectly a gown I had decided to wear. Suffice to say that I had a bleeding heel at the end of the evening because I  had misread the Italian size charts.  The wound would not heal and was so sore it would wake me up at night. My dermatologist was on vacation but she had prescribed a self-adhesive foam dressing that  I used  up while she was away-- so I went on Amazon and using &#34;self adhesive foam dressing&#34; as my search term I came across this product. It specifically states it is for the heel so, expensive though it is, I bought it. It came promptly but even before I had tried it I had misplaced it  so I bought another.  Pardon this lengthy opening statement: I found the first box and took out the first sheet of the product---each dressing is sandwiched between two clean sheets of a plastic type material. I pulled out the first and removed the material protecting the adhesive, applied it to me heel and IT FELL OFF! There was no adhesive, none, nada zilch. I tried every dressing in the box and they were all the same--no adhesive! I then opened the second box and there was no adhesive on any of them.  I had spent $120 on nothing. A friend told me that the two boxes had different batch numbers so this is no isolated event (I had thrown the boxes away--my friend fished them out of the trash and told me about the batch numbers) Please do not buy this product.",human
Puff and durable,human
The colors are drastically different from the photo and are much smaller (2.5 oz) than standard. I gave the cherry scent a try and it barely fizzed in the tub. So that was a major disappointment. The scent did not remind me of cherry at all but was at least very pleasant and subtle.,human
"These come in a very beautiful package and the aromas are quite potent! There are a variety of scents, but my absolute favorites were the lavendar and rose. The scents are very strong in the package, but not too overpowering in the shower. I am very pleased with my purchase and would be more than happy to buy them again!These are so beautifully packaged that they make a wonderful gift and the price is just right!",human
"Love this bed, great quality and fits my yorkie perfect.",human
I was sceptical about this cast iron cleaner at first. But now I love it. It easy to use and clean. I dont have problem to clean my iron cast pan and baking trays. Absolutely recommend this cleaner.,human
This is the best Probiotic you can buy. Quality is everything. Processing of Supplements ruins most of them and this company does it right. I am a Naturopathic Nutritionist and CPT and I recommend all of the Healthforce Products to my clients. If I'm going to spend money on something.....I want to get my moneys worth and I do with these products.The person who reviewed this product with 1 star should read the bottle better next time. It's not their fault that you misread the serving size.,human
"I haven't used it yet, I have a large custom fitted one that is my primary wheelchair. However this one was bought for a cruise I am hoping to take, and I bought it because of its size, and its weight. It is very easy to pick up and move around and of course has the removable leg rests.  It folds down neatly and compactly, as compact as one can get I guess. Great delivery right to my front door and in a very reasonable amount of time too.",human
taste great -a little bit tart and sweet at the same time -and it gives me a tremendous boost in energy - I don't want caffeine or other non-natural substances in my body and this helps with getting thru .everyday activities.  I have ordered Swanson Vitamins for years and their products are worth it.,human
"I purchased this product for my feet stretches, but it is too big for that and too soft. The perfect use I have found for it is my lower back. It’s a good way to stretch sore muscles!",human
"Beautiful see, excellent quality product",human
Best drink to bye,human
Arrived On Time And In Perfect Condition. Has Good 3d And Pretty Good Movie. R.King,human
My mom love it been using for 30yrs,human
They fit great my son loves them.,human
"My lips have never been in such a good condition. No more lines and peeling. I just can't say enough about this product. It's like silk on your lips! But, most of all it works!!!!",human
This is NOT sandalwood! The smell is horrific. I purchased it to use in my mister and was extremely disappointed. It went straight to the trash.,human
I love the fact that she's 3 years old and willing to brush her teeth with those toothbrushes.,human
Fit,human
The box arrived when it was expected and in excellent condition.  I started watching and literally had to stop otherwise I would have watched all of it.  It is awesome and absolutely love it.,human
"This is my 2nd one. First one lasted about 2 years. This one has been upgraded, but the noise it makes while in use is disruptive. Wouldn't recommend.",human
A,human
"If you are not sure when you ovulate and are trying to conceive, these tests are great to use. They are simple to use, the set contains a good amount of test (7), and easy to read. We are trying for a boy so knowing when I ovulate will make the odds a little higher!",human
Great buy. Loved the color. Used for jewelry sales,human
good,human
"I cannot wait to gift this, it is cool!  I am not sure how well it smokes yet, but it looks and feels really well made!. My husband will be so excited to open it!",human
I have used many digestion caps and these are me favorite.,human
"Really nice amount of amino acids, but didn't like the flavor much.",human
Bought it for the girlfriend and she absolutely loved it. This is the bag we use when we go to bingo. We have had so many compliments.,human
"This is a lovely set of well-made facial cups, two larger cups and two small ones. The little pink scrubber is a nice gentle way to prepare your skin for cupping. If you are unsure of what facial cupping is, or how to use it, I strongly suggest watching YouTube tutorials about it. I thought I was using the set properly until I really sat down and watched a tutorial on how to do it correctly.This is a great set for people who are serious about their skincare routine and looking after their face.",human
"I've been using these for a couple a years, and they work very well. My cat has a tendency to claw the side of the plastic, and even with that abuse they hold up nicely. Big bags, fit multi cat litter box. Not cheaply made. I like the fact that they're green, and would like to purchase more. Unfortunately, price seems to have shot up since I bought them last... not sure about a $30 price tag for 15 liners...",human
Excellent over rice and not too spicy.  I highly recommend this.,human
Overall a good value. Have been using for a while and longevity appears to be equal to manufacturer brand. No complaints.,human
i like it,human
This item is very difficult to put on and there is no way of you splitting the amount of pressure needed. Save your money,human
better than expected.I love the size.  perfect for adding to my table top center pieces at party with a starwars theme,human
"I bought this product at a golf shop, but feel compelled to provide this review on Amazon as a service to fellow golfers who travel by air ... this bag is incredible.  This bag is an exact fit for a complete set of clubs and their head covers.  It is light and balanced ... you will not believe how much easier it is to bring your golf clubs on a flight with this bag.  They fit easy in the trunk of the car with the rest of your luggage.  They are easy to carry around the airport.  They are easy to bring in and out of the hotel.There is a downside ... the clubs are tightly packed in the bag when it is on the back of the cart.  I solve this by keeping my putter and wedges out of the bag but inside the strap that holds the bag.  Not as convenient as a full size bag, but the convenience of getting your clubs around on the rest of your vacation far outweighs this inconvenience.  I do wish they would leave a little extra space at the top, though.In any case, well worth the price.",human
"Really helps my allergies, will be ordering more.",human
Beautiful calendar for those who love English Bulldogs. This one is put out by the AKC and is very good; better than most I have seen. I recommend it.,human
I love this pill box!,human
Ordered another pair. I like them.,human
"I actually found this for $3 at Goodwill in excellent repair -I don't think it was ever used.  Bleach and scalding water happened and all is good.  Sure it's loud, but it drowns out the sound of my kids so their father has to tend to them.  Sure the water can get cold, which is why one would let the hot water trickle for there is an overflow on the tub (I do this for every bath anyway).  I am thankful for mine.  Bad reviews sometimes equal a lack of common sense or unrealistic expectations.",human
"Not a lot to say because it's so simple, but it works perfectly well and is great for people with fobs or separate keys they need to get apart quickly.",human
"Was described as being 3 speed, it is not. It only has one speed.",human
"It is the size of a 21 trash bag, but it is too weak to hold anything over 32 ounces!  If you have a trash container that is designed to hold a 21 gallon bag....DONT USE THESE BAGS!Well, if you wanted something that would hold nothing heavier than facial cleanse pads, toliet paper, Q-Tips and things of this nature AND look colorful while doing it, then these bags are for you!",human
Came missing letters...,human
Very good.  Accurate impressions and stays stable till impression poured .Not dusty and messy like the powdered productYes I’m a dentist,human
I bought this as a gift for my wife and she LOVES it. It has also cut down on the amount of time it takes her to get ready so we are not late as often which I love!,human
"Item as described, fast shipment",human
Potential Covid exposure due to failure of strings.I bought a lot of these. Halfway through the second package the strings are falling off. I had to stitch them before going out. Making sure there was no stress where the string connected to the mask.The seller told me they would ship replacements. I never got them. Then one day I found an email saying they had additional questions and a deadline for responding was announced. I had missed the deadline. So I still intermittently use these and continue to scotch tape all corners.Dangerous not to.,human
"I take this for sleep, regular bowel movements along with one Dulcolax every now and then since I have diabetes and my bowel has slowed down. I take two every night and it really helps the heart. Read up about magnesium! It helps a lot of things including muscle cramps.",human
The price and shipping of this product has gotten too expensive to purchase anymore. I’ve use this product for years and found it to be easy to use and a good product. I no longer can afford it ...the expense.,human
This was perfect . Keeping it for all future eids,human
Received this as part of a gift for my daughter. Package came without any sign or description of the item. It was a vacuum sealed plastic bag without anything! Glad the package included gift receipt. Item is very poor quality. Definitely will not recommend for babies.,human
"It's not smokeless, it's very smoky.... and also, it would crack while burning, so I have to break one stick in half to avoid any burning danger.",human
"I’m super bummed that this product didn’t workout but I’ve used it everyday for a week and it’s just not a quality product. The pump doesn’t hold a charge for more than a combined hour and the suction is horrible. Because the charge doesn’t hold, the suction is very weak and it leaves a bunch of milk in the valve that spills when you try to pour it out. The picture on the right show this hands free pump purchased here. It produced 0.5oz over 40 minutes after fully charging it.  The picture on the left is my hand pump that produced just shy of 3.5oz pumped in 15 minutes immediately after using the hands free pump. Easy to clean but probably because it’s barely pumping anything.",human
I recently purchased an outdoor canopy for my patio.  I knew I wanted to get LED lighting for the inside.  None of the local stores had anything that I wanted - a variable battery powered top ceiling light with a remote control.  I was happy when I found the Kruhlstein model online.  After I installed it I had an event that would test it's use with discerning friends.  Not only is the unit balanced using its built in hanging mount... but I only needed the center LED for normal use on a table 5' below.  When all the LED are on it was more than I expected.  It brought a very even bright light over the entire canopy area.  At first I thought the unit was smaller than I imagined.  But after experiencing the results I was happy it was the efficient size that it was.  I'd recommend this product for any use in outdoor canopies or areas you are able to hang this over.,human
This set has a a full collection of gua sha stones all made from actual rose quartz and a decent size. It comes in a kit complete with a little silk pouch and a silk eye mask which makes it perfect for gifting. The stones are all excellent quality and well finished to their shapes making it a win for me!,human
"This product really works, I ordered another one and it never came. That's why I am giving it a 4 and not 5",human
A wonderful product. TheQuality for the price is amazing. Daily use reading.,human
"This worked in my otoscope, now its bright, white & tight.",human
The items contained are nicely created and carry the bee theme very nicely.,human
Ok,human
"Glad I ordered this, very nice and happy with this product.",human
"This is a really nice eye mask, large enough for woman or man. Soft material, keeps out light, very comfortable. The addition of the ear plugs is a big plus! Highly reccommend",human
so far so good.,human
Beautiful and fun balloons but this should not be called a “Kit”. It’s balloons. No strings and no sticks. I had to go out at the last minute to purchase the string.,human
great,human
These are great replacements for an older style sonic toothbrush... excellent price as well. Makes replacing the heads a lot more reasonable...,human
This did not fit as expected with my walker. I guess all walkers and trays are not created equally.,human
My son takes this and loves the taste.  I am getting the necessary vitamins in his system without any complaining....  Great stuff...  God bless,human
"We actually bought this for my space- obsessed son to use as his ""tooth fairy box"" for lost teeth.  We used it for the first time this weekend and I can report that the box closed tightly and securely enough that the tooth was safe despite a lot of jostling around by a very excited 5-year-old, yet still easy enough to open that the fairy had no trouble recovering the tooth with her tiny delicate hands.I guess you could also use it for medication without worrying about it coming open in your bag. Even hands who have lost some of their dexterity will be able to open it when needed.",human
"Lightlanyard didn’t hold up well. But for this price, it’s decent.",human
The scent is great! No chemical smell. And I’m happy how well it cleans. The fresh aroma makes me think of the beach.It is perfect for all surfaces like it says. I use it in kitchen & bathroom and for spills on my floors.,human
"What a great idea to place all you would need in a bundle…  This Blackhead and Blemish Remover Bundle - includes a 5 piece stainless steel Comedone extractor kit, deep cleansing peel off mask, and a charcoal Konjac sponge.  The kit contains a spoon shaped extractor, a lancet, a thin angled curette (looped shape) extractor, a curve angled curette (looped shape) extractor, and other angled curette extractors of different shapes and sizes for hard to reach and delicate areas.  It also comes with clear instructions on how to use each piece.  Before using the kit your face should be really clean and I used the deep cleansing peel off black mud face mask the night before.  I applied the mask and left it on for about 30 minutes and then peeled it off.  My skin has a little tingle sensation and felt cleaner and I also applied toner afterwards.  This bundle pack also comes with a charcoal Konjac sponge which is extremely hard, but once it is wet is softens and you use it to exfoliate the oily areas on your skin.  It’s hard to describe but my face felt completely fresh and clean after this treatment and I did have a little redness but it didn’t last long.  I did not use all of the extractors but tried some.  It will take a little practice getting use to using tools to extract blackheads and blemishes.  I think this is a great bundle pack at a very reasonable price and I will purchase more of the black mud face mask and more of the Konjac sponges.Disclosure:  I received this product at a discounted price in exchange for an honest and unbiased review and the opinions are my own.",human
Had these in for less than 10 minutes before bed. They hurt my ears and don’t block out any noise.,human
Awesome build,human
These are great when ever my sweet tooth kicks in...and they are good for you too.,human
"My uncle lost his vision almost overnight to a genetic disorder. That he is in his 60's and has suffered from many years of surgeries and dialysis procedures, he has severe neuropathy in his hands and is unable to learn braille. When he received the Talking Money Identifier, it put a bounce in his voice! He likes to tease now that he knows what his wife is taking from him when she asks for money. For the fact that it can read the bill for him when he's out on a date, and no longer has to rely on his wife to tell him what he's receiving or giving in cash when he's out and about, this product more than paid for itself the day he opened the box. I highly recommend the product to others and hop that this company continues to make such wonderful products for people with vision problems.",human
Works good,human
Pure Holy Basil. Great to reduce stress and ease into a great night of sleep.,human
Wonderful flavour,human
"It happens every few months that I cave in to the little merry maid on my back and buy something touted as being 'revolutionary' for storage.  I believe it has to do with the happy-dancing-singing-frolicking-""I can't believe how much better my life is now that I have a place for all of my crab dip""-type advertisements that inundate my subconscious when I fall asleep in front of the tv in the ""paid presentation"" hours of the morning.  But I digress.Colors are good.  The idea has merit.  The execution, however, could use some massaging.My first issue:  The carousel system is chintzy.  In particular, the container supports.  I almost sheered a couple off in my methodical scramble to assemble it and have a better life.My second issue:  The container caps don't really fit into the alotted slot.  Perhaps I was misinterpreting the diagram that showed them fitting into their container stall.  Maybe they just sent me a rowdy bunch of non-conformists.  I'm not sure.  But they just don't seem to be happy fitting in where they should.My third issue:  I almost poked an eye out when the ""flip-out"" function deployed unexpectedly and caught me by surprise.  While I was putting it in my cabinet and anticipating all of the happiness my impending purchase would bring to me, the containers shifted and attacked me.  Be wary.  They're wiley.All-in-all, the idea is pretty good.  Maybe it just takes more than colored, spinnning, plastic containers to bring true bliss to my life.",human
"The packs are discrete and convenient.  My husband is more likely to use them when he doesn't have to load up a vitamin case.  We've used this in the past and the only thing I should point out is this particular one didn't include fish oil.  As my husband griped about taking it, it was ok.  Just not what I expected.",human
"Just got these today.  While peeling one from the backing, the adhesive just pulled right off the padding.  The side attached to the padding is a very thin film & doesn’t stick very well.  However the adhesive that you’d stick to shoes or foot is very strong.",human
"We ordered the Shiitake Mushroom Liquid Culture, it was delivered on time and in excellent condition. We ordered Elm Oyster Mushroom Liquid Culture earlier in the year, It also was delivered on time and in excellent condition. We have harvested twice, so far, of the Oyster Mushroom. The yield was better than we had anticipated, about a pound each cutting. We will order again from this Mushroom Culture merchant.",human
"This device does offer traction for the neck. A bit of experimentation to find the best angle and position for optimum results is required.  Seems to be well made and will, hopefully, be durable. It is comfortable with good padding and soft fabric.",human
Best invention ever.  All natural way to get rid of acid re-flux.,human
Didn't work.,human
Just like the wet mop pads the dust pads are slightly short and not wide enogh  but they pick up everything from ground dirt  to hair,human
"It is elegant, and beautiful. I hope it works for abundance.",human
I would prefer the toothbrushes not be in plastic.  I am a dentist and this is an excellent bamboo toothbrush.  When the bristles are spent I repurpose or compost the handle.,human
Did not work and too much of a hassel tonreturn,human
Healthy choice for me!!,human
They do not cause stomach upset.,human
SEE ABOVE,human
break easily but good price,human
"I used this for 20 years in Maine where it was in every store. When I moved away I couldn't get it so I tried every laundry spot and stain remover and fabric appropriate bleach. So I ordered 4 bottles and collected up every piece of clothing that needed attention. Spot treated and washed and EVERYTHING came out, grease, tomato and wine, dingy tee shirts are MUCH whiter after just 1 wash. Other bottles are for the bathroom and kitchen.",human
It doesn't work via Bluetooth unless super close to it. Long distance is a joke.  Would not recommend,human
It satiates your thirst,human
This is my dog's favorite toy.  I bought this as a replacement for a badly chewed up one (that lasted 5 years).,human
Love it .. it has everything I need in 1 pill,human
"I love the belt's color and design, but the color will come off and stain your jeans...",human
"Product received is not what is pictured. Still useful, though. Just be aware that if you like this particular kind, it's not what you're getting.",human
Love this! it’s so cute!,human
"The songs are mostly in Korean, but the music is still so much fun to listen to. I can kind of tell what the song is about just by listening to it. The songs fit this show perfectly. These songs will get your heart beating and can cheer you up. The music is sung by talented K-Pop singers, many of them happen to be actors in the show too. The show is a must see too. This showsoundtrack is also called ""To the Beautiful You.""",human
"[[ASIN:B00JGTHJDC Crazy Girl Wanna Be Sexy Flirty Body Mist With Pheromones - Pretty Plumeria]]This body mist has a very feminine soft scent that I really like. It's floral but not overpowering.  It smells delicious, and since it's affordable for a big bottle I can spritz several times throughout the day. I am really enjoying it, and it's my new fave pheromones spray. My boyfriend liked it too!! I will purchase this again!!",human
Love this mask.  Fits well without any gaps,human
Loved them... not for young girls.  Older girls with enough hair to clip look great.,human
"As I work outside in cold and windy weather for my falls, I wanted to get these to help try to keep me warm. The idea is good, but this product has its issues.First off, I have paired the remote several times and it just flat out does not work. At all. Ever. Kinda defeats the point of having a remote at all.I wear a size 11.5 shoe, but got the Large size and cut it to fit a 12, and that somehow is still to small? My toes hang over the edge of the insert.So barring that the remote does not work, I have been turning them on manually with the button. But they just turn themselves off kind of whenever they feel like it. I have set a timer to see if it is a timed off thing and it is very clearly not. I can’t even make a remark about the battery life because I don’t even know when they are on and off.All the bad stuff said, when they are actually on and work they do work well and are fairly comfortable to wear.A small note is that you should check to see if you have the clearance for an insert in your shoes. Luckily the insert in my shoes was really beat up and needed to be taken out anyways. They are a little thicker than normal inserts so there is some food for thought.",human
"fits, good quality",human
"Nice nail files.  They are really pretty.  It's kinda hard to tell which side is rough and which is fine.  But, they get the job done.",human
"It works as intended, I think I expected it be a little heavier, but I enjoy it and use it often.",human
Best glass cleaner ever!,human
This is very flimsy overall. The handle comes in 3 pieces and does not lock together well. The squeegeeing function is hard to use and the mop head is not very maneuverable.Don’t waste your money.,human
Its a great addition to my hair styling products.,human
I’ve purchased these a couple times in the last few years. They truly seem to work. Especially in the room where the litter box is. Will continue to buy when they burn out which is after a pretty substantial amount of time.,human
Helping me become the girl I simply wish I had been born as.,human
"I've had my Astra-lite table for 12 years and I've had no trouble with it at all.  I'm a traveling massage therapist and it is very comfortable, light, easy to set up and makes being a traveling therapist possible.  Only travel table I've owned!",human
It may be helping my gut biome. But definitely is doing what I bought it for...weight loss. DON'T BUY IT FOR THAT!,human
Thank goodness for the money-back guarantee,human
The seller used wrong picture for ad. Looks square as my headrest is. Instead got the regular crescent headrest covers. Good though. No complaints,human
"This item supposed to be ESD. This is a quote directly from Amazon description “MEMESD - has Conductive threads provide electro-static dissipation, for use with ESD footwear that meets ASTM standards”. There is absolutely not a word from this description printed on the actual package. For this reason I consider this item non-ESD. The part number on Amazon is “U1-IPT-MEMESD1011” but on the package is “MEM1011”. i must trim these to fit in my shoes, since there is no evidence of being ESD on the package, I will not even try them. This item must go back.",human
"I really liked the idea of these, as I always have to hem my jeans.  They didn't stay put, however.  Maybe I'll give them another chance.",human
